"id","time","kemendagri_kabupaten_kode","kemendagri_kabupaten_nama","street","type","avg_location","total_records","date"
6116528,2022-08-14 10:00:00.000,"32.71",KOTA BOGOR,Paledang,JAM,"[106.789935, -6.598446]",12,2022-08-14
6116529,2022-08-14 10:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146550000005, -6.555217]",62,2022-08-14
6116530,2022-08-14 11:00:00.000,"32.71",KOTA BOGOR,Atang Sanjaya,WEATHERHAZARD,"[106.74721099999991, -6.542846999999996]",60,2022-08-14
6116531,2022-08-14 11:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-14
6116532,2022-08-14 11:00:00.000,"32.71",KOTA BOGOR,Mayjen Ishak Djuarsa,WEATHERHAZARD,"[106.77847000000006, -6.594993999999995]",30,2022-08-14
6116533,2022-08-14 11:00:00.000,"32.71",KOTA BOGOR,N9 Ir Haji Juanda,JAM,"[106.798943, -6.60302]",18,2022-08-14
6116534,2022-08-14 11:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Pajajaran,JAM,"[106.80481600000002, -6.590771000000003]",15,2022-08-14
6116535,2022-08-14 11:00:00.000,"32.71",KOTA BOGOR,N9 Raden KH Abdullah bin Nuh,JAM,"[106.76422380000005, -6.5630606133333425]",75,2022-08-14
6116536,2022-08-14 11:00:00.000,"32.71",KOTA BOGOR,Tol Jagorawi,ACCIDENT,"[106.83759400000001, -6.5817179999999995]",12,2022-08-14
6116537,2022-08-14 11:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999995, -6.55521700000001]",120,2022-08-14
6116538,2022-08-14 12:00:00.000,"32.71",KOTA BOGOR,Arah Bogor Kota/Kebun Raya,JAM,"[106.80748400000002, -6.604275]",7,2022-08-14
6116539,2022-08-14 12:00:00.000,"32.71",KOTA BOGOR,Atang Sanjaya,WEATHERHAZARD,"[106.74721099999992, -6.5428469999999965]",39,2022-08-14
6116540,2022-08-14 12:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051599999989, -6.561996999999997]",39,2022-08-14
6116541,2022-08-14 12:00:00.000,"32.71",KOTA BOGOR,N9 Cifor,JAM,"[106.75503300000001, -6.569136]",8,2022-08-14
6116542,2022-08-14 12:00:00.000,"32.71",KOTA BOGOR,Terusan Pajajaran,JAM,"[106.808678, -6.603478]",2,2022-08-14
6116543,2022-08-14 12:00:00.000,"32.71",KOTA BOGOR,,JAM,"[106.84843397674415, -6.654955465116278]",43,2022-08-14
6116544,2022-08-14 12:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146550000005, -6.555217]",78,2022-08-14
6116545,2022-08-14 13:00:00.000,"32.71",KOTA BOGOR,Arah Bogor Kota/Kebun Raya,JAM,"[106.80748399999997, -6.604275]",25,2022-08-14
6116546,2022-08-14 13:00:00.000,"32.71",KOTA BOGOR,Aria Suryalaga,JAM,"[106.78031599999997, -6.601201000000002]",31,2022-08-14
6116547,2022-08-14 13:00:00.000,"32.71",KOTA BOGOR,Atang Sanjaya,WEATHERHAZARD,"[106.74721099999991, -6.542846999999996]",60,2022-08-14
6116548,2022-08-14 13:00:00.000,"32.71",KOTA BOGOR,Ence Sumartadireja,JAM,"[106.808069, -6.636417]",5,2022-08-14
6116549,2022-08-14 13:00:00.000,"32.71",KOTA BOGOR,Kapten Muslihat,JAM,"[106.79193500000005, -6.596317]",30,2022-08-14
6116550,2022-08-14 13:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-14
6116551,2022-08-14 13:00:00.000,"32.71",KOTA BOGOR,N9 Cifor,JAM,"[106.75503299999995, -6.569136000000002]",23,2022-08-14
6116552,2022-08-14 13:00:00.000,"32.71",KOTA BOGOR,N9 Ir Haji Juanda,JAM,"[106.79746299999992, -6.603735]",30,2022-08-14
6116553,2022-08-14 13:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Ciawi,JAM,"[106.85120099999996, -6.659763999999999]",15,2022-08-14
6116554,2022-08-14 13:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Pajajaran,JAM,"[106.80772399999992, -6.6055100000000015]",30,2022-08-14
6116555,2022-08-14 13:00:00.000,"32.71",KOTA BOGOR,N9 Raden KH Abdullah bin Nuh,JAM,"[106.751582, -6.573510999999997]",27,2022-08-14
6116556,2022-08-14 13:00:00.000,"32.71",KOTA BOGOR,Pulo Empang,JAM,"[106.792109, -6.605178999999998]",16,2022-08-14
6116557,2022-08-14 13:00:00.000,"32.71",KOTA BOGOR,Siliwangi,JAM,"[106.80963500000001, -6.615637000000003]",17,2022-08-14
6116558,2022-08-14 13:00:00.000,"32.71",KOTA BOGOR,Terusan Pajajaran,JAM,"[106.808678, -6.603477999999997]",29,2022-08-14
6116559,2022-08-14 13:00:00.000,"32.71",KOTA BOGOR,,JAM,"[106.81263026829268, -6.618823536585367]",41,2022-08-14
6116560,2022-08-14 13:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999995, -6.55521700000001]",120,2022-08-14
6116561,2022-08-14 14:00:00.000,"32.71",KOTA BOGOR,Atang Sanjaya,WEATHERHAZARD,"[106.74721099999992, -6.5428469999999965]",35,2022-08-14
6116562,2022-08-14 14:00:00.000,"32.71",KOTA BOGOR,Curug Induk,JAM,"[106.76134300000001, -6.552999999999998]",31,2022-08-14
6116563,2022-08-14 14:00:00.000,"32.71",KOTA BOGOR,Jalan Empang,JAM,"[106.79550599999997, -6.605827000000002]",22,2022-08-14
6116564,2022-08-14 14:00:00.000,"32.71",KOTA BOGOR,Kapten Yusuf,JAM,"[106.78292000000008, -6.620431999999996]",29,2022-08-14
6116565,2022-08-14 14:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-14
6116566,2022-08-14 14:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Ciawi,JAM,"[106.85120099999996, -6.659763999999999]",16,2022-08-14
6116567,2022-08-14 14:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Pajajaran,JAM,"[106.81238325274738, -6.612847769230763]",91,2022-08-14
6116568,2022-08-14 14:00:00.000,"32.71",KOTA BOGOR,N9 Raden KH Abdullah bin Nuh,JAM,"[106.75158200000001, -6.573510999999999]",5,2022-08-14
6116569,2022-08-14 14:00:00.000,"32.71",KOTA BOGOR,Semplak Raya,JAM,"[106.76082675000006, -6.550438500000004]",60,2022-08-14
6116570,2022-08-14 14:00:00.000,"32.71",KOTA BOGOR,Siliwangi,JAM,"[106.8105700508475, -6.616558389830513]",59,2022-08-14
6116571,2022-08-14 14:00:00.000,"32.71",KOTA BOGOR,Terusan Pajajaran,JAM,"[106.80929799999998, -6.603042000000001]",11,2022-08-14
6116572,2022-08-14 14:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999994, -6.55521700000001]",120,2022-08-14
6116573,2022-08-14 15:00:00.000,"32.71",KOTA BOGOR,Arah Bogor Kota/Kebun Raya,JAM,"[106.80754500000008, -6.604237000000003]",30,2022-08-14
6116574,2022-08-14 15:00:00.000,"32.71",KOTA BOGOR,Dr Sumeru,JAM,"[106.78620499999992, -6.590537000000004]",32,2022-08-14
6116575,2022-08-14 15:00:00.000,"32.71",KOTA BOGOR,Jalan Empang,JAM,"[106.79550600000002, -6.605827]",10,2022-08-14
6116576,2022-08-14 15:00:00.000,"32.71",KOTA BOGOR,Kapten Muslihat,JAM,"[106.78941100000007, -6.5958530000000035]",31,2022-08-14
6116577,2022-08-14 15:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-14
6116578,2022-08-14 15:00:00.000,"32.71",KOTA BOGOR,N9 Ir Haji Juanda,JAM,"[106.79661200000007, -6.604155999999997]",31,2022-08-14
6116579,2022-08-14 15:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Pajajaran,JAM,"[106.80970856250008, -6.607845593750006]",64,2022-08-14
6116580,2022-08-14 15:00:00.000,"32.71",KOTA BOGOR,Paledang,JAM,"[106.78962899999999, -6.596992]",31,2022-08-14
6116581,2022-08-14 15:00:00.000,"32.71",KOTA BOGOR,Perintis Kemerdekaan,JAM,"[106.78666599999998, -6.593378]",30,2022-08-14
6116582,2022-08-14 15:00:00.000,"32.71",KOTA BOGOR,Terusan Pajajaran,JAM,"[106.809298, -6.603041999999997]",29,2022-08-14
6116583,2022-08-14 15:00:00.000,"32.71",KOTA BOGOR,Tol Jagorawi,JAM,"[106.83171100000003, -6.610939000000001]",16,2022-08-14
6116584,2022-08-14 15:00:00.000,"32.71",KOTA BOGOR,Veteran,JAM,"[106.787657, -6.595516000000002]",10,2022-08-14
6116585,2022-08-14 15:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999995, -6.55521700000001]",120,2022-08-14
6116586,2022-08-14 16:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-14
6116587,2022-08-14 16:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Pajajaran,JAM,"[106.814836, -6.617100999999998]",31,2022-08-14
6116588,2022-08-14 16:00:00.000,"32.71",KOTA BOGOR,N9 Raden KH Abdullah bin Nuh,JAM,"[106.762201, -6.564841]",12,2022-08-14
6116589,2022-08-14 16:00:00.000,"32.71",KOTA BOGOR,RE Abdullah,ACCIDENT,"[106.77923199999994, -6.596607000000005]",47,2022-08-14
6116590,2022-08-14 16:00:00.000,"32.71",KOTA BOGOR,RE Abdullah,JAM,"[106.77934862711865, -6.596314491525425]",59,2022-08-14
6116591,2022-08-14 16:00:00.000,"32.71",KOTA BOGOR,Sukasari,JAM,"[106.81435000000008, -6.618043]",29,2022-08-14
6116592,2022-08-14 16:00:00.000,"32.71",KOTA BOGOR,Tol Jagorawi,JAM,"[106.831306, -6.602893]",2,2022-08-14
6116593,2022-08-14 16:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999994, -6.55521700000001]",120,2022-08-14
6116594,2022-08-14 17:00:00.000,"32.71",KOTA BOGOR,Jalan Lingkar Dramaga,JAM,"[106.73536400000008, -6.569063999999998]",31,2022-08-14
6116595,2022-08-14 17:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-14
6116596,2022-08-14 17:00:00.000,"32.71",KOTA BOGOR,Komplek IPB 2,JAM,"[106.75133200000003, -6.573517000000001]",11,2022-08-14
6116597,2022-08-14 17:00:00.000,"32.71",KOTA BOGOR,Letjen Ibrahim Adjie,JAM,"[106.75162600000004, -6.573753999999998]",24,2022-08-14
6116598,2022-08-14 17:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Ciawi,JAM,"[106.847896, -6.656578999999997]",17,2022-08-14
6116599,2022-08-14 17:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Dramaga,JAM,"[106.74105444827595, -6.568183689655174]",87,2022-08-14
6116600,2022-08-14 17:00:00.000,"32.71",KOTA BOGOR,RE Abdullah,ACCIDENT,"[106.77923199999992, -6.596607000000005]",60,2022-08-14
6116601,2022-08-14 17:00:00.000,"32.71",KOTA BOGOR,Tegallega,JAM,"[106.81449799999997, -6.592142999999999]",14,2022-08-14
6116602,2022-08-14 17:00:00.000,"32.71",KOTA BOGOR,Tol Jagorawi,JAM,"[106.83130941025644, -6.60300823076923]",39,2022-08-14
6116603,2022-08-14 17:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999995, -6.55521700000001]",120,2022-08-14
6116604,2022-08-14 18:00:00.000,"32.71",KOTA BOGOR,Babakan Dramaga,JAM,"[106.735324, -6.557951000000001]",7,2022-08-14
6116605,2022-08-14 18:00:00.000,"32.71",KOTA BOGOR,Kapten Muslihat,JAM,"[106.79072899999996, -6.596054000000002]",31,2022-08-14
6116606,2022-08-14 18:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",61,2022-08-14
6116607,2022-08-14 18:00:00.000,"32.71",KOTA BOGOR,Komplek IPB 2,JAM,"[106.75133200000002, -6.573516999999998]",20,2022-08-14
6116608,2022-08-14 18:00:00.000,"32.71",KOTA BOGOR,Letjen Ibrahim Adjie,JAM,"[106.75506382051289, -6.575958974358973]",39,2022-08-14
6116609,2022-08-14 18:00:00.000,"32.71",KOTA BOGOR,N9 Cifor,JAM,"[106.75573099999998, -6.569835]",6,2022-08-14
6116610,2022-08-14 18:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Ciawi,JAM,"[106.847896, -6.656578999999997]",16,2022-08-14
6116611,2022-08-14 18:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Dramaga,JAM,"[106.73992770588227, -6.568272198529417]",136,2022-08-14
6116612,2022-08-14 18:00:00.000,"32.71",KOTA BOGOR,RE Abdullah,ACCIDENT,"[106.77923200000004, -6.596607000000002]",16,2022-08-14
6116613,2022-08-14 18:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999995, -6.55521700000001]",122,2022-08-14
6116614,2022-08-14 19:00:00.000,"32.71",KOTA BOGOR,Babakan Dramaga,JAM,"[106.73532400000006, -6.557951000000002]",26,2022-08-14
6116615,2022-08-14 19:00:00.000,"32.71",KOTA BOGOR,Jalan Lingkar Dramaga,JAM,"[106.73525999999995, -6.5663279999999995]",30,2022-08-14
6116616,2022-08-14 19:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-14
6116617,2022-08-14 19:00:00.000,"32.71",KOTA BOGOR,Merkurius,JAM,"[106.750706, -6.573625]",6,2022-08-14
6116618,2022-08-14 19:00:00.000,"32.71",KOTA BOGOR,N9 Cifor,JAM,"[106.75573100000005, -6.569835000000003]",29,2022-08-14
6116619,2022-08-14 19:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Dramaga,JAM,"[106.74390585882357, -6.571957329411771]",85,2022-08-14
6116620,2022-08-14 19:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Tajur,JAM,"[106.82208599999997, -6.626662999999998]",13,2022-08-14
6116621,2022-08-14 19:00:00.000,"32.71",KOTA BOGOR,,JAM,"[106.78400599999998, -6.574878000000004]",31,2022-08-14
6116622,2022-08-14 19:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999994, -6.555217000000009]",120,2022-08-14
6116623,2022-08-14 20:00:00.000,"32.71",KOTA BOGOR,Jenderal Sudirman,JAM,"[106.796958, -6.587074]",7,2022-08-14
6116624,2022-08-14 20:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-14
6116625,2022-08-14 20:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Dramaga,JAM,"[106.75000163999998, -6.570275840000002]",25,2022-08-14
6116626,2022-08-14 20:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Tajur,JAM,"[106.82208599999996, -6.626662999999997]",17,2022-08-14
6116627,2022-08-14 20:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999995, -6.55521700000001]",120,2022-08-14
6116628,2022-08-14 21:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-14
6116629,2022-08-14 21:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Dramaga,JAM,"[106.73024200000006, -6.561330999999997]",31,2022-08-14
6116630,2022-08-14 21:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999994, -6.55521700000001]",120,2022-08-14
6116631,2022-08-14 22:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-14
6116632,2022-08-14 22:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999995, -6.55521700000001]",120,2022-08-14
6116633,2022-08-14 23:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-14
6116634,2022-08-14 23:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999995, -6.55521700000001]",120,2022-08-14
6120647,2022-08-15 00:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-15
6120648,2022-08-15 00:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999995, -6.55521700000001]",120,2022-08-15
6120649,2022-08-15 01:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",61,2022-08-15
6120650,2022-08-15 01:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999994, -6.55521700000001]",122,2022-08-15
6120651,2022-08-15 02:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-15
6120652,2022-08-15 02:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999995, -6.55521700000001]",120,2022-08-15
6120653,2022-08-15 03:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-15
6120654,2022-08-15 03:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999995, -6.55521700000001]",120,2022-08-15
6120655,2022-08-15 04:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-15
6120656,2022-08-15 04:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999995, -6.55521700000001]",120,2022-08-15
6120657,2022-08-15 05:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-15
6120658,2022-08-15 05:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999995, -6.55521700000001]",120,2022-08-15
6120659,2022-08-15 06:00:00.000,"32.71",KOTA BOGOR,Cilebut Raya,JAM,"[106.79942460000004, -6.551022180000002]",50,2022-08-15
6120660,2022-08-15 06:00:00.000,"32.71",KOTA BOGOR,Dereded,JAM,"[106.80154200000001, -6.615383]",25,2022-08-15
6120661,2022-08-15 06:00:00.000,"32.71",KOTA BOGOR,Kapten Yusuf,JAM,"[106.79179699999999, -6.608037999999995]",30,2022-08-15
6120662,2022-08-15 06:00:00.000,"32.71",KOTA BOGOR,Kebon Pedes,JAM,"[106.802029, -6.564692]",1,2022-08-15
6120663,2022-08-15 06:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-15
6120664,2022-08-15 06:00:00.000,"32.71",KOTA BOGOR,Kiara Residence,JAM,"[106.76319199999993, -6.547493000000002]",29,2022-08-15
6120665,2022-08-15 06:00:00.000,"32.71",KOTA BOGOR,Merdeka,JAM,"[106.788269, -6.594733999999997]",30,2022-08-15
6120666,2022-08-15 06:00:00.000,"32.71",KOTA BOGOR,N9 Cifor,JAM,"[106.75571099999992, -6.569815000000004]",31,2022-08-15
6120667,2022-08-15 06:00:00.000,"32.71",KOTA BOGOR,N9 Raden KH Abdullah bin Nuh,JAM,"[106.77218369047621, -6.55942423809524]",84,2022-08-15
6120668,2022-08-15 06:00:00.000,"32.71",KOTA BOGOR,Semplak Raya,JAM,"[106.76092900000002, -6.550987]",30,2022-08-15
6120669,2022-08-15 06:00:00.000,"32.71",KOTA BOGOR,Tawakal,JAM,"[106.755806, -6.5610610000000005]",10,2022-08-15
6120670,2022-08-15 06:00:00.000,"32.71",KOTA BOGOR,Veteran,WEATHERHAZARD,"[106.78627499999996, -6.595453999999998]",30,2022-08-15
6120671,2022-08-15 06:00:00.000,"32.71",KOTA BOGOR,,JAM,"[106.75263300000003, -6.545921999999999]",7,2022-08-15
6120672,2022-08-15 06:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999995, -6.55521700000001]",120,2022-08-15
6120673,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,Achmad Adnawijaya,JAM,"[106.81672396721306, -6.589892770491801]",61,2022-08-15
6120674,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,Atang Sanjaya,JAM,"[106.75277352136756, -6.545703606837596]",117,2022-08-15
6120675,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,Cilebut Raya,JAM,"[106.79944026829268, -6.551092609756099]",41,2022-08-15
6120676,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,Dereded,JAM,"[106.80154200000001, -6.6153830000000005]",7,2022-08-15
6120677,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,Elang,ACCIDENT,"[106.76677799999999, -6.556101999999999]",16,2022-08-15
6120678,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,Elang,JAM,"[106.76677799999999, -6.556101999999999]",17,2022-08-15
6120679,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,Kapten Muslihat,JAM,"[106.79130212280701, -6.5961798245614]",57,2022-08-15
6120680,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,Kebon Pedes,JAM,"[106.80202899999996, -6.564692]",29,2022-08-15
6120681,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-15
6120682,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,Kiara Residence,JAM,"[106.763192, -6.547493]",3,2022-08-15
6120683,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,N9 Jalak Harupat,JAM,"[106.80201899999999, -6.5928130000000005]",13,2022-08-15
6120684,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Dramaga,JAM,"[106.74064193750003, -6.568833281249997]",64,2022-08-15
6120685,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,N9 Raden KH Abdullah bin Nuh,JAM,"[106.77000026666664, -6.560966200000001]",15,2022-08-15
6120686,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,N9 Underpass KH Soleh Iskandar,JAM,"[106.802588, -6.56154]",8,2022-08-15
6120687,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,Pakuan Raya,WEATHERHAZARD,"[106.74240800000003, -6.5668560000000005]",22,2022-08-15
6120688,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,RE Abdullah,JAM,"[106.779171, -6.598051999999997]",29,2022-08-15
6120689,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,Semplak Raya,JAM,"[106.7612547333333, -6.552939533333332]",15,2022-08-15
6120690,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,Tawakal,JAM,"[106.75580600000006, -6.561060999999998]",22,2022-08-15
6120691,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,Tumenggung Wiradireja,JAM,"[106.81746274193542, -6.590668290322583]",31,2022-08-15
6120692,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,Veteran,JAM,"[106.78628049152545, -6.5954511016949136]",59,2022-08-15
6120693,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,,JAM,"[106.75263300000005, -6.545922000000001]",18,2022-08-15
6120694,2022-08-15 07:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999995, -6.5552170000000105]",120,2022-08-15
6120695,2022-08-15 08:00:00.000,"32.71",KOTA BOGOR,Atang Sanjaya,JAM,"[106.75829193650796, -6.548182158730155]",63,2022-08-15
6120696,2022-08-15 08:00:00.000,"32.71",KOTA BOGOR,Elang,ACCIDENT,"[106.7667780000001, -6.556102000000006]",60,2022-08-15
6120697,2022-08-15 08:00:00.000,"32.71",KOTA BOGOR,Elang,JAM,"[106.766778, -6.556102]",13,2022-08-15
6120698,2022-08-15 08:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-15
6120699,2022-08-15 08:00:00.000,"32.71",KOTA BOGOR,N6 Jalan Raya Baru,WEATHERHAZARD,"[106.77760899999997, -6.555307600000001]",50,2022-08-15
6120700,2022-08-15 08:00:00.000,"32.71",KOTA BOGOR,N8 Jalan Raya Bogor,JAM,"[106.821604, -6.551001]",18,2022-08-15
6120701,2022-08-15 08:00:00.000,"32.71",KOTA BOGOR,N9 Jalak Harupat,JAM,"[106.802019, -6.592813]",5,2022-08-15
6120702,2022-08-15 08:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Dramaga,JAM,"[106.7479301558442, -6.572252506493513]",77,2022-08-15
6120703,2022-08-15 08:00:00.000,"32.71",KOTA BOGOR,N9 KH Soleh Iskandar,WEATHERHAZARD,"[106.781168, -6.556756000000004]",22,2022-08-15
6120704,2022-08-15 08:00:00.000,"32.71",KOTA BOGOR,N9 Raden KH Abdullah bin Nuh,JAM,"[106.76180532692305, -6.565359596153849]",52,2022-08-15
6120705,2022-08-15 08:00:00.000,"32.71",KOTA BOGOR,N9 Raden KH Abdullah bin Nuh,WEATHERHAZARD,"[106.77306399999999, -6.557170000000005]",30,2022-08-15
6120706,2022-08-15 08:00:00.000,"32.71",KOTA BOGOR,Pakuan Raya,WEATHERHAZARD,"[106.74240799999998, -6.5668560000000005]",11,2022-08-15
6120707,2022-08-15 08:00:00.000,"32.71",KOTA BOGOR,Semplak Raya,JAM,"[106.76127799999996, -6.553078999999998]",18,2022-08-15
6120708,2022-08-15 08:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999994, -6.55521700000001]",120,2022-08-15
6120709,2022-08-15 09:00:00.000,"32.71",KOTA BOGOR,Elang,ACCIDENT,"[106.76677800000007, -6.5561020000000045]",44,2022-08-15
6120710,2022-08-15 09:00:00.000,"32.71",KOTA BOGOR,KH Soleh Iskandar (Jalur Lambat),ROAD_CLOSED,"[106.80051600000002, -6.561997000000004]",60,2022-08-15
6120711,2022-08-15 09:00:00.000,"32.71",KOTA BOGOR,N8 Jalan Raya Bogor,JAM,"[106.821604, -6.551001]",14,2022-08-15
6120712,2022-08-15 09:00:00.000,"32.71",KOTA BOGOR,N9 Jalan Raya Dramaga,JAM,"[106.74541453846156, -6.572746038461542]",52,2022-08-15
6120713,2022-08-15 09:00:00.000,"32.71",KOTA BOGOR,,JAM,"[106.810121, -6.563466000000002]",18,2022-08-15
6120714,2022-08-15 09:00:00.000,"32.71",KOTA BOGOR,,WEATHERHAZARD,"[106.80146549999994, -6.55521700000001]",120,2022-08-15
